id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,82,2021-11-12,0.631,0.518,0,-8.771,1,0.274,0.0,0.088,0.205,93.023,613027,4
0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,Metallica,77,1991-08-12,0.553,0.362,4,-11.218,0,0.0458,6.01e-06,0.075,0.158,142.352,388267,3
2LTgKIErzHLjtQjIEkGrU5,Adiga Adiga,Sid Sriram,0,2017-06-27,0.404,0.293,10,-10.534,1,0.915,0.0,0.105,0.115,129.815,213279,3
7G8LfMpY6TGN9dbZ9m0Jdd,"Komuram Bheemudo (From ""RRR"")",M. M. Keeravani,63,2021-12-24,0.66,0.495,2,-9.325,0,0.923,0.000252,0.08,0.448,82.021,254219,3
6z1TvLTR0oOsWSJfDrERmj,言って。,ヨルシカ,59,2017-06-28,0.608,0.749,0,-4.605,1,0.00745,0.000297,0.0366,0.821,180.014,242182,4
6SNXEbIkap8lN8cuDdjXox,思想犯,ヨルシカ,40,2020-06-24,0.64,0.85,5,-5.83,1,0.32,0.00243,0.178,0.604,99.979,252067,4
35KlorpQ6LQVVslvlcu1gN,Lemon,Kenshi Yonezu,2,2018-03-14,0.532,0.661,11,-4.924,1,0.366,0.0,0.354,0.446,86.983,256107,4
7fRruZ12gXGwBs0zXQ6e5V,Babe,Taylor Swift,61,2018-06-08,0.535,0.777,4,-3.292,1,0.0187,1.62e-06,0.136,0.664,171.72,215107,4
5w2OzFwcgTjQ5bhk50wnkp,Cursed Night,Mori Calliope,48,2020-11-02,0.606,0.586,11,-7.124,0,0.475,0.0,0.376,0.572,84.035,177882,4
1t2qYCAjUAoGfeFeoBlK51,Black Mamba,aespa,73,2020-11-17,0.52,0.915,2,-2.862,1,0.0618,0.000946,0.0856,0.5,90.069,174933,4
6t9nnPyEZfjcn1aLJ4l9AK,When We Disco (Duet with SUNMI),SUNMI,48,2020-08-12,0.678,0.912,8,-3.45,0,0.00283,0.0,0.319,0.692,131.947,224388,4
0t1kP63rueHleOhQkYSXFY,Dynamite,BTS,18,2020-08-28,0.746,0.765,6,-4.41,0,0.0112,0.0,0.0936,0.737,114.044,199054,4
25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,6,2018-08-17,0.719,0.704,1,-4.724,1,0.0691,0.0,0.166,0.628,133.002,187436,4
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Panic! At The Disco,75,2019-08-23,0.61,0.83,0,-4.105,1,0.033,0.0,0.118,0.728,182.162,193000,4
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,78,2019-10-17,0.824,0.588,6,-6.4,0,0.692,0.000104,0.149,0.513,98.027,209438,4
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,80,2003-11-13,0.774,0.838,5,-3.914,0,0.0249,0.025,0.242,0.924,143.04,198800,4
0F7FA14euOIX8KcbEturGH,Old Town Road,Lil Nas X,75,2019-06-21,0.907,0.53,1,-6.112,1,0.0578,2.23e-06,0.101,0.507,135.998,113000,4
3mcG2NI5G5vhrQtRda1YnA,The Middle,Jimmy Eat World,0,2001,0.629,0.897,2,-3.401,1,0.0424,0.0,0.263,0.93,161.944,168253,4
77Rf4LJqdWVT6sYgiU4dDW,Follow Me,ToppDogg,13,2013-01-01,0.638,0.91,6,-3.94,0,0.0358,0.0,0.181,0.76,150.019,226794,4
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",LSD,71,2019-04-12,0.69,0.714,7,-5.948,1,0.0077,7.23e-05,0.191,0.489,112.009,187027,4
4lsOsGMzO1yCjGVucoWOZ1,Ainsi bas la vida,Indila,72,2014-11-17,0.776,0.641,8,-6.925,1,0.0486,5.77e-06,0.0977,0.437,128.05,214760,4
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,75,2019-08-23,0.771,0.671,2,-5.617,1,0.00929,0.0,0.0637,0.714,85.026,171360,4
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),Hayley Williams,73,2010-04-27,0.66,0.867,6,-4.285,0,0.11,0.0,0.0368,0.377,93.033,180480,4
2rDwdvBma1O1eLzo29p2cr,Whataya Want from Me,Adam Lambert,62,2009-11-23,0.44,0.683,11,-4.732,0,0.00706,0.0,0.0593,0.445,185.948,227320,4
6XfR9KE9njsrWJnjZvnGCU,Loose Ends,New Dialogue,14,2019-05-03,0.603,0.783,9,-4.815,0,0.067,2.43e-06,0.0916,0.399,91.993,203478,4
3Gw2X0ZJgxlggAIuG36rVF,Hollow,Barns Courtney,32,2019-08-09,0.522,0.821,0,-4.405,1,0.00612,0.0,0.141,0.277,110.046,209960,4
3lvzNG9YpIvD6uK2yBnNI1,You and I - Japanese Ver.,Dreamcatcher,31,2019-09-10,0.454,0.806,11,-3.531,0,0.18,0.0,0.243,0.495,194.142,196000,4
10nqz67NQWWa7XPq7ycihi,Welcome To New York,Taylor Swift,61,2014-01-01,0.793,0.634,7,-4.807,1,0.038,1.76e-06,0.304,0.615,117.023,212600,4
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,82,1980-07-25,0.31,0.7,9,-5.678,1,0.011,0.00965,0.0828,0.763,188.386,255493,4
2nLTCzKy1Ft8ZvQr5YlhjP,Go Higher,GOT7,33,2017-03-13,0.689,0.954,7,-1.31,1,0.151,0.0,0.371,0.786,127.973,217918,4
4tzkSoh450XnimhNWVmBhg,Never Ever,GOT7,56,2017-03-13,0.794,0.835,5,-2.043,0,0.266,0.0,0.0979,0.771,101.039,194408,4
3TfLZodlQ1TzNpdrc4KXR5,What a life,EXO-SC,49,2019-07-22,0.862,0.782,5,-3.811,0,0.301,0.0,0.143,0.847,135.029,203867,4
4z2DaDhK5mVmWb8eHTlIZr,Pilgrims,New Dialogue,20,2019-05-03,0.54,0.75,3,-5.352,1,0.254,0.0,0.193,0.331,136.94,217723,4
1v2EmuslskqaQS0iNfhwMb,Call My Name,The Unlikely Candidates,52,2017-02-17,0.614,0.72,6,-4.076,0,0.000433,0.0,0.148,0.585,104.082,182058,4
0iHA83002w19QxhOIixKDy,Oh My Dear Lord,The Unlikely Candidates,54,2018-01-12,0.557,0.798,1,-4.506,0,0.0382,1.4e-05,0.0666,0.673,72.044,192500,4
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",Cardi B,75,2018-09-28,0.842,0.801,8,-4.167,0,0.157,4.82e-06,0.0642,0.617,95.881,212500,4
4n7jnSxVLd8QioibtTDBDq,On My Way,Farruko,72,2019-03-21,0.509,0.689,1,-4.929,0,0.0209,0.0,0.301,0.297,170.087,193798,4
696Y3Jx3k4Rjsw8gm2q4l4,Close To Me - Red Velvet Remix,Red Velvet,48,2019-04-05,0.593,0.686,1,-6.58,0,0.233,0.0,0.36,0.453,143.986,191099,4
6s8PRmROPJHlqZmu9Bbviz,Roman Holiday,Halsey,53,2015-08-28,0.431,0.836,5,-4.428,1,0.0322,2.34e-05,0.105,0.75,74.473,201549,4
1LsH71NteRF29VdSkXoF4Y,Bird Set Free,Sia,46,2016-02-18,0.438,0.805,5,-4.284,0,0.0115,0.000667,0.133,0.31,150.174,252440,4
6UmRhJatcth1KF76r5ucvZ,1 of 1,SHINee,46,2016-09-29,0.694,0.879,5,-3.765,0,0.0635,0.0,0.0478,0.84,108.045,203885,4
46E1ic6n099e76t5J1TbHn,View,SHINee,58,2015-05-18,0.728,0.801,6,-4.428,0,0.04,0.0,0.0415,0.656,123.953,190821,4
6PUYqQtGWVAovZrLC9BIqt,Babylon,5 Seconds of Summer,58,2018-06-15,0.521,0.884,4,-2.931,0,0.00155,1.69e-06,0.209,0.494,92.988,213186,4
4b6WACfiB2h4SEXFWJdSXu,skyway,GOT7,0,2016-09-27,0.646,0.903,0,-2.11,0,0.0806,0.0,0.656,0.485,96.088,217707,4
3KJI8aGzD53TMkq9uuTsYy,Boom x3,GOT7,0,2016-09-27,0.808,0.8,5,-1.548,0,0.00821,0.0,0.0499,0.451,102.032,211907,4
7Cd4glTUgV0vr0DBncEg8S,하드캐리 Hard Carry,GOT7,0,2016-09-27,0.7,0.873,1,-2.901,1,0.0148,0.0,0.343,0.612,99.968,193579,4
1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,68,2017-05-18,0.334,0.617,6,-5.834,0,0.334,0.0,0.163,0.603,85.227,216391,4
3SESmwaRfVQddNhwCSKQur,Run,BTS,11,2016-05-02,0.577,0.875,6,-2.944,0,0.00165,0.0,0.0892,0.522,132.943,236334,4
54s6sdPuMjVtdB5d5KFzTC,Save Me,BTS,14,2016-05-02,0.614,0.823,1,-3.48,1,0.0269,0.0,0.0783,0.539,139.948,196506,4
0ffweDHrg4bZqdG4IfGYuo,Pied Piper,BTS,16,2017-09-18,0.583,0.712,2,-4.942,0,0.2,0.0,0.268,0.776,94.051,245621,4
5nq1uTNIR1cBR72T87viS0,Go Go,BTS,9,2017-09-18,0.856,0.617,10,-5.308,0,0.171,0.0,0.0857,0.759,136.082,235780,4
0jFHMDRXxKaREor3hBEEST,Gashina,SUNMI,65,2017-08-22,0.722,0.833,6,-3.915,1,0.0556,0.0,0.195,0.53,93.941,180000,4
1JgJqBdDvPcOJ98dUHN537,24時間シンデレラ - Full Spec Edition,真島吾朗(宇垣秀成),42,2015-03-18,0.41,0.867,6,-4.376,0,0.0277,0.0,0.402,0.522,74.937,254011,4
5lWSa1rmuSL6OBPOnkAqoa,Rasputin,Boney M.,68,1994-03-14,0.69,0.752,6,-11.47,0,0.463,0.00102,0.595,0.97,126.005,220667,4
7b8YOVV5quZcSKEijDgyWB,DDU-DU DDU-DU,BLACKPINK,1,2018-06-15,0.671,0.859,4,-3.922,0,0.0313,0.0,0.267,0.39,139.931,209355,4
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),Justin Bieber,89,2021-07-09,0.591,0.764,1,-5.484,1,0.0383,0.0,0.103,0.478,169.928,141806,4
1U8rhryVYw9gWZ6zvw4Orc,Beqaaboo,Kausar Munir,65,2022-02-07,0.679,0.663,9,-6.279,0,0.0221,0.00609,0.351,0.511,123.985,187266,4
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,78,1999-05-18,0.689,0.694,6,-5.83,0,0.257,0.0,0.148,0.482,99.039,213307,4
1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,Harry Styles,54,2019-11-17,0.548,0.816,0,-4.209,1,0.122,0.0,0.335,0.557,95.39,174000,4
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,79,1984-11-05,0.508,0.834,2,-6.205,1,0.0183,0.0,0.0732,0.774,139.131,216053,4
5kAaMEMUI7UyCFBql2LP2x,Thin White Lies,5 Seconds of Summer,0,2020-03-27,0.557,0.858,9,-3.115,0,0.016,0.0,0.0885,0.608,149.977,182698,4
4CufDREo1dO9TL7txA5SGA,Lover Of Mine,5 Seconds of Summer,0,2020-03-27,0.316,0.858,11,-2.536,0,0.194,0.0,0.151,0.305,94.006,206974,3
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,76,2013-09-27,0.674,0.428,7,-9.504,1,0.121,0.0,0.132,0.337,84.878,190185,4
65fpYBrI8o2cfrwf2US4gq,Rewrite The Stars,Zendaya,72,2017-12-08,0.684,0.619,10,-7.005,1,0.0716,0.0,0.122,0.284,125.046,217440,4
5v8aEcHcaJIGYpfVVPtJjI,Wires,The Neighbourhood,69,2013-05-08,0.568,0.569,7,-6.013,0,0.0004,0.102,0.342,0.266,72.991,193080,4
2mvabkN1i2gLnGAPUVdwek,Christmas Tree Farm,Taylor Swift,51,2019-12-06,0.598,0.68,7,-4.505,1,0.06,0.0,0.324,0.437,134.002,228027,4
7CneiDesUKFJO3Ix01dnfr,Delicate,Taylor Swift,0,2017-11-10,0.75,0.404,9,-10.178,0,0.216,0.000357,0.0911,0.0499,95.045,232253,4
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,81,2010-12-01,0.673,0.886,1,-4.44,0,0.185,0.0,0.0826,0.795,97.012,216773,4
7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,Post Malone,73,2019-09-06,0.405,0.646,4,-3.206,0,0.331,0.0,0.103,0.17,130.218,156267,4
6Ck9WerfsyvC4v4AylUoDp,I Know Places,Taylor Swift,54,2014-01-01,0.595,0.763,0,-4.991,1,0.231,0.0,0.2,0.507,159.959,195707,4
5Z9ocF6ng0m2haHnKtHwTp,How You Get The Girl,Taylor Swift,48,2014-01-01,0.764,0.659,5,-6.136,1,0.00463,0.00458,0.0915,0.525,119.982,247533,4
71PmZqBXH0RUETqxpwlV0w,Style,Taylor Swift,58,2014-01-01,0.598,0.786,2,-5.572,1,0.00256,0.00143,0.117,0.456,95.021,231000,4
6Hdfy09wAjH29UZpjewanZ,This Is Where You Can Reach Me Now,U2,19,2014-01-01,0.591,0.697,0,-9.723,0,0.0572,0.0017,0.257,0.72,143.95,305134,4
7DYh1BNqdOSbNCBRLDLgMJ,California (There Is No End To Love),U2,25,2014-01-01,0.539,0.851,6,-7.214,0,0.0048,0.0055,0.0637,0.19,132.944,239846,4
4z5eLUR8oCbRywMw1ytNol,Every Breaking Wave,U2,46,2014-01-01,0.673,0.441,1,-9.065,0,0.00991,6.69e-06,0.109,0.429,115.042,252162,4
4sEKv3Ofgz8f1Z80WVenRR,The Miracle (Of Joey Ramone),U2,38,2014-01-01,0.486,0.824,2,-7.881,1,0.0114,0.0,0.348,0.24,134.819,255382,4
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Swae Lee,78,2019-09-06,0.755,0.522,2,-4.368,1,0.533,0.0,0.0685,0.925,89.96,157560,4
12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,Taylor Swift,70,2019-08-23,0.824,0.624,0,-9.728,1,0.781,0.000189,0.1,0.248,102.012,287267,4
1LLXZFeAHK9R4xUramtUKw,London Boy,Taylor Swift,71,2019-08-23,0.695,0.71,1,-6.639,1,0.0246,0.000104,0.133,0.557,157.925,190240,4
4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Taylor Swift,79,2019-08-23,0.811,0.719,9,-6.553,1,0.0129,1.36e-05,0.0742,0.865,103.979,222400,4
214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,Taylor Swift,67,2019-08-23,0.662,0.747,11,-6.926,0,0.028,0.00615,0.138,0.487,150.088,234147,4
3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,76,2019-08-23,0.777,0.658,0,-5.191,1,0.0767,0.0,0.0901,0.633,110.048,190360,4
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,82,2019-08-23,0.359,0.543,7,-7.582,1,0.492,1.58e-05,0.118,0.453,68.534,221307,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,79,2019-08-23,0.552,0.702,9,-5.707,1,0.117,2.06e-05,0.105,0.564,169.994,178427,4
43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift,70,2019-08-23,0.664,0.316,5,-10.345,1,0.298,2.03e-06,0.0812,0.541,92.875,170640,4
3gqVjhFpPMjbZBLNJ7nhj3,Keep Me Jealous,The Sam Willows,23,2017-05-05,0.679,0.572,5,-6.85,0,0.184,0.0,0.06,0.464,95.001,187421,4
2jUs4WBdxSBer3LQMTWEA5,Drive,The Sam Willows,11,2018-07-06,0.625,0.576,7,-9.235,1,0.247,0.0,0.0805,0.413,128.051,148093,4
1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,76,2017-03-17,0.694,0.712,7,-3.923,0,0.132,0.0,0.211,0.799,98.023,201122,4
1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,Coldplay,72,2017-02-22,0.607,0.649,11,-6.695,0,0.0306,2.46e-05,0.174,0.505,102.996,247627,4
4LihUZcWy0B6lGLqcJ8u9B,New Rules,Dua Lipa,60,2017-06-02,0.763,0.72,9,-5.181,0,0.00261,1.11e-05,0.114,0.592,116.01,212000,4
0lks2Kt9veMOFEAPN0fsqN,Lily,Emelie Hollow,72,2018-12-14,0.423,0.634,6,-5.877,0,0.196,0.0,0.189,0.467,150.978,195840,4
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,79,2017-04-27,0.799,0.539,1,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4
3nRmDz7qGCvsMS30rGGY0x,Welcome To New York,Taylor Swift,57,2014-01-01,0.789,0.634,7,-4.762,1,0.0348,1.64e-06,0.302,0.658,116.992,212600,4
6RvRzl1YJTDnUvdOtV21IK,Wonderland,Taylor Swift,64,2014-01-01,0.422,0.692,3,-5.447,1,0.0493,2.57e-05,0.177,0.197,184.014,245560,4
5PxFv9yJEg9dxvbZggykro,So It Goes...,Taylor Swift,64,2017-11-10,0.574,0.61,2,-7.283,1,0.122,1.1e-06,0.13,0.374,74.957,227907,4
07NxDD1iKCHbAldceD7QLP,This Is Why We Can't Have Nice Things,Taylor Swift,67,2017-11-10,0.567,0.789,5,-5.986,1,0.0156,0.0,0.382,0.438,163.96,207133,4
1L72TtP33jergzFvFGWUFK,Tiptoe,Imagine Dragons,43,2012-09-04,0.527,0.82,6,-5.855,1,0.00157,1.88e-05,0.0882,0.25,120.041,193000,4
2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,69,2018-11-09,0.634,0.662,6,-7.543,1,0.000479,0.00142,0.111,0.244,90.011,210933,4
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,82,2017-06-23,0.605,0.822,0,-4.833,1,0.00671,0.134,0.147,0.288,167.997,187147,4
4a32Q7bRtWDGSEMbyWKIlj,Me & The Rhythm,Selena Gomez,51,2015-10-09,0.711,0.736,7,-5.959,1,0.00315,0.000637,0.0731,0.717,106.01,213427,4
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,68,2015-10-09,0.672,0.593,11,-4.01,0,0.0223,0.0,0.214,0.438,98.02,229080,4
0nCVLAhIUrLQ34Vw5vTXNP,If Walls Could Talk,5 Seconds of Summer,60,2018-06-15,0.588,0.79,4,-4.762,0,0.00879,0.0,0.0954,0.499,121.899,182292,4
3567eNX2L3RkkMkwspncMH,Lie To Me,5 Seconds of Summer,68,2018-06-15,0.633,0.478,0,-5.571,1,0.0115,0.0,0.103,0.692,159.951,150467,4
6GzApXoBQiiAjak3tOQfV3,Lie To Me (feat. Julia Michaels),Julia Michaels,67,2018-12-21,0.611,0.52,0,-5.445,1,0.0132,0.0,0.105,0.771,159.927,149878,4
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,80,2018-06-15,0.596,0.854,7,-5.114,0,0.0169,0.0,0.124,0.152,120.274,203418,4
4Z3qm2aWGTJuJKnv3EWwyD,Hide Away,Daya,43,2017-01-06,0.886,0.818,11,-3.649,0,0.218,3.46e-06,0.0687,0.469,95.05,192387,4
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Young Thug,79,2018-01-12,0.765,0.523,2,-4.333,1,0.184,3.56e-05,0.132,0.394,104.988,217307,4
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,77,2014-07-04,0.399,0.787,1,-2.88,1,0.0197,6.07e-05,0.0685,0.572,117.089,216120,5
5GayeBzzXIEl6fY0cP42Z1,Addicted To You,Avicii,0,2013-09-13,0.569,0.785,1,-4.057,0,0.0505,1.12e-06,0.086,0.303,128.031,148387,4
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,84,2014-01-01,0.527,0.835,6,-5.298,1,0.0166,0.0,0.249,0.654,125.983,176658,4
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,6,2013-09-13,0.532,0.783,2,-5.697,1,0.0038,0.0012,0.161,0.643,124.08,247427,4
5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",Alessia Cara,65,2016-10-28,0.309,0.544,9,-9.621,1,0.155,0.000265,0.0727,0.16,180.979,175517,4
0GVBPuCT3pBrXCdY3Uiy5B,BIBA,Pritam,0,2019-02-01,0.587,0.963,0,0.366,0,0.0656,0.0,0.27,0.491,127.842,175721,4
2dpaYNEQHiRxtZbfNsse99,Happier,Bastille,81,2018-08-17,0.687,0.792,5,-2.749,1,0.191,0.0,0.167,0.671,100.015,214290,4
2qzISfdoGJa0AHXqgyJhw7,Cold Water (feat. Justin Bieber & MØ),MØ,39,2018-10-19,0.608,0.798,6,-5.092,0,0.0736,0.0,0.156,0.501,92.943,185352,4
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),Taylor Swift,67,2021-04-09,0.569,0.741,5,-4.963,1,0.0122,0.0,0.333,0.43,100.118,241592,4
6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),Taylor Swift,72,2021-04-09,0.627,0.792,2,-4.311,1,0.13,3.97e-06,0.0845,0.415,119.054,235767,4
10Nmj3JCNoMeBQ87uw5j8k,Dani California,Red Hot Chili Peppers,76,2006-05-09,0.556,0.913,0,-2.36,1,0.0193,8.59e-06,0.346,0.73,96.184,282160,4
2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Red Hot Chili Peppers,71,2016-06-17,0.7,0.742,5,-6.777,0,0.0722,0.0199,0.11,0.197,91.959,302000,4
7hIRQZhDjab4YgqkkkehV9,If I Lose Myself,OneRepublic,53,2014-01-01,0.482,0.713,2,-6.017,1,0.0969,0.0,0.111,0.263,140.069,241640,4
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift,71,2021-11-12,0.584,0.557,6,-6.371,1,0.0129,0.0,0.0576,0.767,154.008,219760,4
3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),Taylor Swift,70,2021-11-12,0.642,0.695,7,-5.62,1,0.000443,1.02e-05,0.0753,0.642,103.984,230960,4
5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,71,2021-11-12,0.567,0.686,7,-6.139,1,0.0317,1.86e-06,0.0732,0.716,172.014,193147,4
04m2nJR2Ia6d1ZOt8gi5xA,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,51,2021-11-12,0.631,0.522,0,-8.649,1,0.279,0.0,0.0875,0.213,93.0,613027,4
6OGogr19zPTM4BALXuMQpF,Take My Breath - Single Version,The Weeknd,76,2021-08-06,0.748,0.74,8,-6.01,1,0.0107,2.18e-05,0.101,0.518,121.004,220196,4
7MBqVOzb8C3f0FXr2LBLiq,"Doobey (From ""Gehraiyaan"")",Kausar Munir,72,2022-01-24,0.751,0.669,3,-6.532,0,0.342,1.31e-05,0.0822,0.359,119.014,219687,4
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),DaBaby,78,2020-10-01,0.702,0.825,6,-3.787,0,0.00883,0.0,0.0674,0.915,102.977,203064,4
2WNkeWfXnpCbYtTG1ko0C3,Sirivennela,Anurag Kulkarni,45,2022-01-13,0.504,0.639,8,-10.265,1,0.814,0.00578,0.115,0.764,114.672,253595,5
1khlL3DxRKVWhoYAQvjNmi,Pranavalaya,Anurag Kulkarni,42,2022-01-13,0.517,0.865,3,-7.844,0,0.426,0.000106,0.113,0.224,156.033,261627,4
52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,Encanto - Cast,84,2021-11-19,0.577,0.45,0,-8.516,0,0.357,0.0,0.111,0.83,205.863,216120,4
760jhRscwGbIIe1m1IIQpU,Surface Pressure,Jessica Darrow,80,2021-11-19,0.65,0.584,2,-8.286,1,0.0174,1.54e-06,0.042,0.37,180.088,202227,4
3XoYqtiWHhsk59frZupImG,What Else Can I Do?,Stephanie Beatriz,76,2021-11-19,0.718,0.709,4,-5.568,1,0.258,0.0,0.101,0.54,119.974,179427,4
4b1yxSdlumA8N4fEk4UOZp,The Family Madrigal,Encanto - Cast,78,2021-11-19,0.594,0.628,1,-6.345,1,0.12,0.0,0.0582,0.556,141.391,257213,4
4saklk6nie3yiGePpBwUoc,Dynamite,BTS,28,2020-11-20,0.746,0.765,6,-4.41,0,0.0112,0.0,0.0936,0.737,114.044,199054,4
0wdV94AXGRphrbkDWLNzVC,Roaring 20s,Panic! At The Disco,60,2018-06-22,0.271,0.948,1,-2.207,1,0.0467,0.0,0.163,0.515,83.19,186600,4
4zXRMjTaeflesB3Ih4eHnJ,Stand Out Fit In,ONE OK ROCK,59,2019-02-15,0.615,0.841,11,-5.352,1,0.0178,0.0,0.133,0.316,126.026,214573,4
13MF2TYuyfITClL1R2ei6e,BOOMBAYAH,BLACKPINK,74,2016-08-08,0.661,0.836,5,-3.164,0,0.00268,0.0,0.497,0.396,124.952,240793,4
2fVHrSxsQbJUuj9MW9zG1e,Who Do You Love,5 Seconds of Summer,71,2019-12-06,0.51,0.846,3,-4.595,1,0.0101,0.0,0.208,0.475,139.927,226733,4
5FNeJveCmVB2TPDbIYqK0M,Babe,Taylor Swift,0,2018-04-20,0.535,0.777,4,-3.292,1,0.0187,1.62e-06,0.136,0.664,171.72,215107,4
3WazefEHBjVsgnceB9TuAp,"This Is Me (The Reimagined Remix) [with Keala Settle, Kesha & Missy Elliott]",Missy Elliott,41,2018-11-16,0.44,0.514,11,-6.874,0,0.0994,0.0,0.0768,0.219,93.168,265733,4
2slqvGLwzZZYsT4K4Y1GBC,Only The Young - Featured in Miss Americana,Taylor Swift,66,2020-01-31,0.56,0.78,5,-4.895,0,0.00244,0.0,0.0714,0.602,93.516,157507,4
1ySJm5XCFatpIz0j8NFlra,Into You,Eric Nam,34,2016-06-10,0.397,0.847,5,-3.765,1,0.0175,0.000207,0.11,0.43,106.626,225421,4
24nK8tW7Pt3Inh2utttuoG,HIP,MAMAMOO,70,2019-11-14,0.782,0.731,3,-4.581,0,0.0376,3.15e-05,0.0956,0.824,138.032,195307,4
0q6boCcLaWYPIy2vOsksFg,Senorita,(G)I-DLE,58,2019-02-26,0.782,0.808,0,-3.139,1,0.0159,4.33e-05,0.331,0.42,120.021,197616,4
68y6OIiE1nDdI1MLQdJNh8,I Want It That Way,Backstreet Boys,0,2013-09-26,0.683,0.687,6,-5.833,0,0.24,0.0,0.131,0.502,99.035,213027,4
5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,62,2019-10-04,0.74,0.835,10,-3.425,0,0.0139,0.0,0.857,0.535,123.024,251293,4
6sWd8ZAH5bWWyjwb7ZV2Zb,LALALAY 날라리,SUNMI,0,2019-08-27,0.699,0.806,11,-4.818,0,0.00133,0.0,0.0579,0.615,110.014,174880,4
3c39MOrdL5EOaDqWbC1Hfu,Make my story,Lenny code fiction,1,2019-01-09,0.531,0.942,8,-3.835,1,0.00179,0.0,0.398,0.823,132.029,267587,4
4wX3rUdM5xZyuXuiTu3wsx,Shangri-La,VIXX,0,2018-04-17,0.495,0.721,6,-3.501,0,0.139,0.0,0.0581,0.596,77.425,202268,4
0fp7yXkUbwmM8ML6sWu6HW,Chained Up,VIXX,0,2015-11-10,0.728,0.941,9,-2.044,0,0.0955,0.0,0.328,0.923,92.073,192922,4
7GbUWl6qLW1gdngbEV2WDJ,Monster,EXO,65,2016-06-09,0.618,0.76,6,-4.312,1,0.0066,0.0,0.127,0.541,150.0,221341,4
